Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
Wyatt Marks,FA,0,0,6.17,0,0,0,1,1,1,0,1,1,1.68,5.56,4.92,6.26,0,0,999,sa3004453
Frank Valentino,FA,0,0,6.3,0,0,0,1,1,1,0,1,1,1.76,5.17,5.17,6.28,0,0,999,sa3011223
Adrian Garza,FA,0,0,6.33,0,0,0,1,1,1,0,1,0,1.64,4.56,3.69,6.3,0,0,999,sa509404
Jhon De Jesus,FA,0,0,6.34,0,0,0,1,1,1,0,1,1,1.76,4.85,5.05,6.33,0,0,999,sa877525
Alfredo Tavarez,FA,0,0,6.25,0,0,0,1,1,1,0,1,1,1.75,5.95,5.4,6.34,0,0,999,sa918485
William Layne,FA,0,0,6.28,0,0,0,1,1,1,0,1,1,1.85,5.48,6.27,6.34,0,0,999,sa876243
Saul Castellanos,FA,0,0,6.37,0,0,0,1,1,1,0,1,1,1.71,5.43,4.8,6.37,0,0,999,sa883144
Freisis Adames,FA,0,0,6.32,0,0,0,1,1,1,0,1,1,1.73,5.83,5.26,6.37,0,0,999,sa916725
Xavier Altamirano,FA,0,0,6.35,0,0,0,1,1,1,0,1,0,1.64,5.3,4.03,6.38,0,0,999,sa875865
Eumir Sepulveda,FA,0,0,6.37,0,0,0,1,1,1,0,1,1,1.74,5.29,5.09,6.4,0,0,999,sa830158
Hector Guance,FA,0,0,6.35,0,0,0,1,1,1,0,1,1,1.85,5.36,6.28,6.4,0,0,999,sa828746
Rafi Gonell,FA,0,0,6.35,0,0,0,1,1,1,0,1,1,1.75,5.69,5.41,6.41,0,0,999,sa3007807
Adam Reuss,FA,0,0,6.39,0,0,0,1,1,1,0,1,1,1.77,5.32,5.43,6.42,0,0,999,sa3003993
Robert Politz,FA,0,0,6.43,0,0,0,1,1,1,0,1,1,1.82,4.62,5.54,6.42,0,0,999,sa3010377
Junior Tejada,FA,0,0,6.3,0,0,0,1,1,1,0,1,1,1.84,5.51,6.27,6.46,0,0,999,sa944591
Guadalupe Chavez,FA,0,0,6.4,0,0,0,1,1,1,0,1,1,1.77,5.53,5.58,6.47,0,0,999,sa872819
Franyel Casadilla,FA,0,0,6.42,0,0,0,1,1,1,0,1,1,1.74,5.34,5.16,6.49,0,0,999,sa828384
Kacey Murphy,FA,0,0,6.5,0,0,0,1,1,1,0,1,1,1.78,4.72,5.36,6.57,0,0,999,sa3008325
Edgar Martinez,FA,0,0,6.54,0,0,0,1,1,1,0,1,1,1.8,5.18,5.64,6.59,0,0,999,sa924538
Juan Macias,FA,0,0,6.59,0,0,0,1,1,1,0,1,1,1.76,5.3,5.19,6.59,0,0,999,sa914049
Braham Rosario,FA,0,0,6.42,0,0,0,1,1,1,0,1,1,1.94,4.92,6.92,6.62,0,0,999,sa3006156
Andrew Miller,FA,0,0,6.51,0,0,0,1,1,1,0,1,1,1.84,4.65,5.78,6.63,0,0,999,sa3008557
Emmy Morel,FA,0,0,6.47,0,0,0,1,1,1,0,1,1,1.9,4.73,6.5,6.63,0,0,999,sa3006171
Jesus Ozoria,FA,0,0,6.63,0,0,0,1,1,1,0,1,1,1.8,5.05,5.48,6.65,0,0,999,sa3002819
Darwin Feliz,FA,0,0,6.7,0,0,0,1,1,1,0,0,1,1.93,3.65,6.27,6.66,0,0,999,sa873156
Nixson Munoz,FA,0,0,6.5,0,0,0,1,1,1,0,1,1,1.91,5.02,6.64,6.66,0,0,999,sa3009458
Yorlenis Noa,FA,0,0,6.5,0,0,0,1,1,1,0,1,1,1.89,5.05,6.49,6.68,0,0,999,sa3006546
Brian Rapp,FA,0,0,6.69,0,0,0,1,1,1,0,1,1,1.83,5.04,5.86,6.69,0,0,999,sa3007709
Alex DuBord,FA,0,0,6.65,0,0,0,1,1,1,0,1,1,1.91,5.35,6.74,6.7,0,0,999,sa3006979
Rafael Gomez,FA,0,0,6.72,0,0,0,1,1,1,0,0,1,1.88,4.46,5.91,6.7,0,0,999,sa923902
Jhonneyver Gutierrez,FA,0,0,6.71,0,0,0,1,1,1,0,1,1,1.87,4.65,5.97,6.71,0,0,999,sa917815
Victor Rodriguez,FA,0,0,6.68,0,0,0,1,1,1,0,1,1,1.97,5.05,7.2,6.72,0,0,999,sa3006975
Christopher Machamer,FA,0,0,6.76,0,0,0,1,1,1,0,1,1,1.82,4.61,5.43,6.73,0,0,999,sa3008326
Wilfry Cruz,FA,0,0,6.71,0,0,0,1,1,1,0,1,1,1.93,5.73,7.06,6.77,0,0,999,sa917190
Christopher Marte,FA,0,0,6.75,0,0,0,1,1,1,0,0,1,1.86,4.17,5.71,6.78,0,0,999,sa917461
Ricardo Silva,FA,0,0,6.65,0,0,0,1,1,1,0,0,1,1.92,4.48,6.45,6.79,0,0,999,sa3002986
Kevin Biondic,FA,0,0,6.75,0,0,0,1,1,1,0,0,1,1.81,4.43,5.35,6.79,0,0,999,sa3008027
Andrew Budier,FA,0,0,6.54,0,0,0,1,1,1,0,1,1,1.98,5.54,7.47,6.8,0,0,999,sa3006111
Chi-Feng Lee,FA,0,0,6.79,0,0,0,1,1,1,0,1,1,1.92,4.7,6.48,6.8,0,0,999,sa3007466
David Marcano,FA,0,0,6.6,0,0,0,1,1,1,0,1,1,1.95,5.03,7.17,6.8,0,0,999,sa3006377
Kevin Hernandez,FA,0,0,6.34,0,0,0,1,1,1,0,1,1,2.03,5.54,8.38,6.82,0,0,999,sa3008451
Justin Friedman,FA,0,0,6.62,0,0,0,1,1,1,0,1,1,1.88,4.8,6.2,6.82,0,0,999,sa3010123
Jervic Chavez,FA,0,0,6.65,0,0,0,1,1,1,0,1,1,1.94,5.33,7.11,6.84,0,0,999,sa3002916
Kelvin Sanchez,FA,0,0,6.63,0,0,0,1,1,1,0,1,1,2.01,5.21,7.71,6.85,0,0,999,sa3005353
Francis Ventura,FA,0,0,6.86,0,0,0,1,1,1,0,1,1,1.91,4.59,6.29,6.86,0,0,999,sa917670
Jose Gomez,FA,0,0,6.86,0,0,0,1,1,1,0,0,1,1.89,4.42,6.02,6.87,0,0,999,sa917974
Juan Gomez,FA,0,0,6.83,0,0,0,1,1,1,0,1,1,1.93,4.77,6.62,6.88,0,0,999,sa3002821
Israiky Berroa,FA,0,0,6.86,0,0,0,1,1,1,0,1,1,1.93,5.15,6.64,6.89,0,0,999,sa3006515
Jacob Gilliland,FA,0,0,6.82,0,0,0,1,1,1,0,1,1,1.96,4.95,6.88,6.9,0,0,999,sa3007994
Dennis Herrera,FA,0,0,6.72,0,0,0,1,1,1,0,1,1,2,4.79,7.4,6.9,0,0,999,sa916706
Andriu Marin,FA,0,0,6.93,0,0,0,1,1,1,0,1,1,1.92,5.23,6.66,6.91,0,0,999,sa872815
Kleiber Bordones,FA,0,0,6.87,0,0,0,1,1,1,0,1,1,1.96,5.19,7.1,6.93,0,0,999,sa3006173
Maiker Manuel,FA,0,0,6.95,0,0,0,1,1,1,0,1,1,1.91,4.83,6.41,6.94,0,0,999,sa3003068
Adrian Mardueno,FA,0,0,6.95,0,0,0,1,1,1,0,1,1,1.87,4.88,5.99,6.94,0,0,999,sa1170287
Anderson Mercedes,FA,0,0,6.77,0,0,0,1,1,1,0,1,1,2.01,5.12,7.68,6.97,0,0,999,sa3005711
Carlos Carreno,FA,0,0,7.04,0,0,0,1,1,1,0,1,1,1.96,4.52,6.68,7.02,0,0,999,sa917564
Engels Martinez,FA,0,0,7.02,0,0,0,1,1,1,0,0,1,1.97,4.43,6.84,7.04,0,0,999,sa3009497
Abismael Paulino,FA,0,0,7.07,0,0,0,1,1,1,0,0,1,1.93,4.18,6.25,7.08,0,0,999,sa3009231
Rosmer Inojosa,FA,0,0,7.11,0,0,0,1,1,1,0,1,1,1.97,4.97,6.99,7.08,0,0,999,sa3003088
Moises Ruiz,FA,0,0,7.07,0,0,0,1,1,1,0,1,1,1.98,4.63,6.97,7.08,0,0,999,sa3005469
Yonson Guerrero,FA,0,0,7.05,0,0,0,1,1,1,0,0,1,2.01,4.38,7.22,7.08,0,0,999,sa3006131
Adan Frias,FA,0,0,6.96,0,0,0,1,1,1,0,1,1,1.99,4.9,7.26,7.09,0,0,999,sa3003007
Livan Sanchez,FA,0,0,6.92,0,0,0,1,1,1,0,1,1,2.07,4.88,8.08,7.12,0,0,999,sa3004873
Ferrol Heredia,FA,0,0,6.97,0,0,0,1,1,1,0,1,1,2.05,4.79,7.85,7.15,0,0,999,sa3002978
Jesus Gomez,FA,0,0,6.98,0,0,0,1,1,1,0,0,1,2.05,4.39,7.66,7.15,0,0,999,sa3006409
Lisandro Marin,FA,0,0,7.17,0,0,0,1,1,1,0,1,1,1.96,4.62,6.73,7.15,0,0,999,sa3009512
Edinso Aleman,FA,0,0,7.03,0,0,0,1,1,1,0,1,1,2.01,4.58,7.32,7.16,0,0,999,sa3006558
Gilberto Sosa,FA,0,0,7.11,0,0,0,1,1,1,0,0,1,2.02,4.47,7.39,7.16,0,0,999,sa3009531
Yostin Villalobos,FA,0,0,7.19,0,0,0,1,1,1,0,0,1,2,4.28,6.99,7.17,0,0,999,sa3010793
Kelvin Moncion,FA,0,0,7.02,0,0,0,1,1,1,0,1,1,2.06,4.66,7.82,7.17,0,0,999,sa3005461
Jeffry Reynoso,FA,0,0,7.15,0,0,0,1,1,1,0,1,1,1.98,4.54,6.98,7.18,0,0,999,sa3009744
Daniel Gonzalez,FA,0,0,6.84,0,0,0,1,1,1,0,1,1,2.03,5.06,8.11,7.18,0,0,999,sa3009482
Luis Crisostomo,FA,0,0,7.21,0,0,0,1,1,1,0,0,1,1.98,4.4,6.83,7.19,0,0,999,sa3009617
Yonathan Matos,FA,0,0,7.27,0,0,0,1,1,1,0,0,1,2.06,4.48,7.8,7.23,0,0,999,sa3002997
Leony Rosario,FA,0,0,7.23,0,0,0,1,1,1,0,0,1,1.99,4.48,6.97,7.23,0,0,999,sa3006413
Felipe Mezquita,FA,0,0,7.23,0,0,0,1,1,1,0,1,1,2.06,4.74,7.84,7.24,0,0,999,sa3009241
Andy Hernandez,FA,0,0,7.26,0,0,0,1,1,1,0,0,1,1.96,4.25,6.57,7.25,0,0,999,sa3006509
Manuel Avila,FA,0,0,7.28,0,0,0,1,1,1,0,0,1,2.01,4.28,7.05,7.27,0,0,999,sa3009611
Luis Ramos,FA,0,0,7.32,0,0,0,1,1,1,0,0,1,2.04,4.34,7.32,7.28,0,0,999,sa3006161
Wuilliam Hernandez,FA,0,0,7.32,0,0,0,1,1,1,0,1,1,2,4.66,7.08,7.29,0,0,999,sa3009609
Ronald Pereira,FA,0,0,7.88,0,0,0,1,1,1,0,1,1,2.11,5.19,7.4,7.29,0,0,999,sa3009717
Claudio Ochoa,FA,0,0,7.3,0,0,0,1,1,1,0,1,1,2.08,4.66,7.88,7.3,0,0,999,sa3009210
Carlos Mola,FA,0,0,7.11,0,0,0,1,1,1,0,1,1,1.92,4.65,6.4,7.3,0,0,999,sa3006411
Dannysmel Tavarez,FA,0,0,7.26,0,0,0,1,1,1,0,1,1,2.06,4.51,7.71,7.3,0,0,999,sa3003161
Pedro King,FA,0,0,7.16,0,0,0,1,1,1,0,0,1,2,4.46,7.37,7.31,0,0,999,sa3006158
Victor Rodriguez,FA,0,0,7.02,0,0,0,1,1,1,0,1,1,2.06,4.83,8.05,7.32,0,0,999,sa3009780
Edwin Rojas,FA,0,0,7.33,0,0,0,1,1,1,0,0,1,2.04,4.4,7.45,7.32,0,0,999,sa3006372
Endry Manrique,FA,0,0,7.19,0,0,0,1,1,1,0,0,1,2.01,4.33,7.39,7.32,0,0,999,sa3006393
Wellington Nunez,FA,0,0,7.38,0,0,0,1,1,1,0,1,1,2.08,4.78,7.99,7.42,0,0,999,sa3006642
Luciano De La Cruz,FA,0,0,7.49,0,0,0,1,1,1,0,0,1,2.06,4.25,7.48,7.46,0,0,999,sa3002618
Dangiover Gonzalez,FA,0,0,7.44,0,0,0,1,1,1,0,0,1,2.12,4.27,8.19,7.48,0,0,999,sa3009728
Hector Acosta,FA,0,0,7.31,0,0,0,1,1,1,0,0,1,2.02,3.48,6.85,7.52,0,0,999,sa3003002
Stiven Montilla,FA,0,0,7.52,0,0,0,1,1,1,0,1,1,2.09,4.56,8.01,7.54,0,0,999,sa3006514
Carlos Leandro,FA,0,0,7.38,0,0,0,1,1,1,0,1,1,2.15,4.69,8.77,7.55,0,0,999,sa3005831
Ray Castro,FA,0,0,7.47,0,0,0,1,1,1,0,1,1,1.96,4.7,6.71,7.59,0,0,999,sa918014
Luis Rodriguez,FA,0,0,7.54,0,0,0,1,1,1,0,0,1,1.99,4.37,6.96,7.75,0,0,999,sa3006397
Yaisel Sierra,FA,0,0,4.51,0,1,0,1,1,1,0,1,0,1.44,8.33,4.01,4.55,0,0,999,sa909930
Allen Webster,FA,0,0,4.51,0,1,0,1,1,1,0,1,0,1.39,8.09,3.51,4.55,0,0,999,3993
Vincenzo Aiello,FA,0,0,4.47,0,1,0,1,1,0,0,1,0,1.44,8.61,4.28,4.55,0,0,999,sa3004320
Arquimedes Caminero,FA,0,0,4.26,0,1,0,1,1,0,0,1,0,1.38,8.79,3.9,4.42,0,-0.1,999,8992
Jose Adames,FA,0,0,4.47,0,1,0,1,1,0,0,1,0,1.42,8.91,4.21,4.55,0,0,999,sa597194
Jordan Milbrath,FA,0,0,4.43,0,1,0,1,1,0,0,1,0,1.46,8.57,4.45,4.55,0,0,999,sa738636
Brandon Koch,FA,0,0,4.5,0,1,0,1,1,1,0,1,0,1.41,8.74,3.95,4.55,0,0,999,sa875026
Tony Sipp,FA,0,0,4.39,0,1,0,1,1,0,0,1,0,1.4,8.41,3.83,4.56,0,0,999,8280
R.J. Alaniz,FA,0,0,4.38,0,1,0,1,1,0,0,1,0,1.43,8.33,4.01,4.46,0,0,999,10819
Jose Mujica,FA,0,0,4.52,0,1,0,1,1,1,0,1,0,1.33,7.73,2.72,4.56,0,0,999,17821
Ricardo Pinto,FA,0,0,4.43,0,1,0,1,1,0,0,1,0,1.4,7.44,3.38,4.56,0,0,999,16318
Dan Jennings,FA,0,0,4.34,0,1,0,1,1,0,0,1,0,1.48,6.86,3.89,4.56,0,0,999,8073
Bradley Roney,FA,0,0,4.46,0,1,0,1,1,0,0,1,1,1.42,9.74,4.62,4.56,0,0,999,sa598926
Ryan Atkinson,FA,0,0,4.47,0,1,0,1,1,0,0,1,0,1.45,8.69,4.42,4.56,0,0,999,sa921224
James Naile,FA,0,0,4.5,0,1,0,1,1,0,0,1,0,1.42,6.48,3.08,4.56,0,0,999,sa875263
Angel Duno,FA,0,0,4.53,0,1,0,1,1,1,0,1,0,1.38,7.86,3.23,4.57,0,0,999,sa657211
Zac Rosscup,FA,0,0,4.23,0,1,0,1,1,0,0,1,1,1.45,9.48,4.84,4.47,0,0,999,9419
Zach Duke,FA,0,0,4.39,0,1,0,1,1,0,0,1,0,1.48,7.51,4.15,4.57,0,0,999,3840
Yefry Ramirez,FA,0,0,4.36,0,1,0,1,1,0,0,1,0,1.37,9,3.89,4.48,0,0,999,15655
Jesus Reyes,FA,0,0,4.45,0,1,0,1,1,0,0,1,0,1.47,7.51,4.06,4.58,0,0,999,19277
Gio Gonzalez,FA,0,0,4.49,0,1,0,1,1,0,0,1,0,1.44,7.98,3.88,4.58,0,0,999,7448
Adam Hofacket,FA,0,0,4.52,0,1,0,1,1,1,0,1,0,1.41,8.08,3.7,4.58,0,0,999,sa875282
Tristian Archer,FA,0,0,4.5,0,1,0,1,1,0,0,1,0,1.4,7.81,3.51,4.58,0,0,999,sa503277
Daniel Alvarez,FA,0,0,4.51,0,1,0,1,1,1,0,1,0,1.44,8.59,4.2,4.58,0,0,999,sa828462
Erik Manoah,FA,0,0,4.5,0,1,0,1,1,0,0,1,0,1.41,8.9,4.11,4.58,0,0,999,sa829063
Bryan Mitchell,FA,0,0,4.7,0,1,0,1,1,1,0,1,0,1.5,7.48,4.2,4.78,0,0,999,11479
Cooper Casad,FA,0,0,4.54,0,1,0,1,1,1,0,1,0,1.42,7.97,3.75,4.59,0,0,999,sa3008135
Williams Jerez,FA,0,0,4.4,0,1,0,1,1,0,0,1,0,1.42,8.36,4,4.59,0,0,999,14338
Dillon McNamara,FA,0,0,4.49,0,1,0,1,1,0,0,1,0,1.46,8.41,4.31,4.59,0,0,999,sa738389
Luke Bard,FA,0,0,4.59,0,1,0,1,1,1,0,1,0,1.35,8.7,3.31,4.59,0,0,999,14288
Rayan Gonzalez,FA,0,0,4.5,0,1,0,1,1,0,0,1,0,1.46,8.26,4.25,4.59,0,0,999,sa455370
Zachary Erwin,FA,0,0,4.39,0,1,0,1,1,0,0,1,0,1.41,7.98,3.74,4.59,0,0,999,sa857605
Brendan Feldmann,FA,0,0,4.54,0,1,0,1,1,1,0,1,0,1.41,8.55,3.9,4.59,0,0,999,sa3004803
Alexander Powers,FA,0,0,4.56,0,1,0,1,1,1,0,1,0,1.37,9.09,3.73,4.59,0,0,999,sa621533
John Fasola,FA,0,0,4.55,0,1,0,1,1,1,0,1,0,1.44,8.4,4.05,4.59,0,0,999,sa550022
Joe Beimel,FA,0,0,4.28,0,1,0,1,1,0,0,1,0,1.36,8,3.32,4.52,0,0,999,979
Jon Edwards,FA,0,0,4.54,0,1,0,1,1,1,0,1,0,1.43,8.94,4.24,4.6,0,0,999,1483
Matt Grace,FA,0,0,4.55,0,1,0,1,1,1,0,1,0,1.42,6.62,2.98,4.6,0,0,999,11449
Daniel Camarena,FA,0,0,4.47,0,1,0,1,1,0,0,1,0,1.36,7.3,2.93,4.62,0,0,999,14467
Colten Brewer,FA,0,0,4.4,0,1,0,1,1,0,0,1,0,1.47,8.43,4.41,4.5,0,0,999,12997
Koda Glover,FA,0,0,4.73,0,1,0,1,1,1,0,1,0,1.46,8.31,4.09,4.71,0,0,999,17695
Felix Pena,FA,0,0,4.46,0,1,0,1,1,0,0,1,0,1.35,7.98,3.13,4.5,0,0,999,13403
Josh Lueke,FA,0,0,4.58,0,1,0,1,1,1,0,1,0,1.4,8.17,3.58,4.6,0,0,999,5722
Marc Rzepczynski,FA,0,0,4.36,0,1,0,1,1,0,0,1,1,1.53,7.46,4.66,4.6,0,0,999,6612
Mike Wright Jr.,FA,0,0,4.56,0,1,0,1,1,1,0,1,0,1.38,7.52,3.09,4.63,0,0,999,12586
Frank Tunnell,FA,0,0,4.5,0,1,0,1,1,0,0,1,1,1.46,8.74,4.54,4.6,0,0,999,sa3002749
Kyle Lobstein,FA,0,0,4.28,0,1,0,1,1,0,0,1,0,1.44,7.6,3.89,4.5,0,0,999,9178
Walker Lockett,FA,0,0,4.57,0,1,0,1,1,1,0,1,0,1.38,6.83,2.75,4.61,0,0,999,13804
Felipe Paulino,FA,0,0,4.52,0,1,0,1,1,1,0,1,0,1.37,8.53,3.53,4.58,0,0,999,3777
Jason Creasy,FA,0,0,4.56,0,1,0,1,1,1,0,1,0,1.39,8.32,3.63,4.61,0,0,999,sa598099
Manny Acosta,FA,0,0,4.53,0,1,0,1,1,1,0,1,0,1.44,8.53,4.22,4.61,0,0,999,8725
Randall Delgado,FA,0,0,4.58,0,1,0,1,1,1,0,1,0,1.4,7.59,3.34,4.61,0,0,999,5985
Matt Carasiti,FA,0,0,4.59,0,1,0,1,1,1,0,1,0,1.43,8.01,3.74,4.61,0,0,999,13276
Jose Rodriguez,FA,0,0,4.55,0,1,0,1,1,1,0,1,0,1.35,7.9,3.02,4.61,0,0,999,17860
A.J. Cole,FA,0,0,4.5,0,1,0,1,1,1,0,1,0,1.34,8.96,3.3,4.51,0,0,999,11467
Daniel Young,FA,0,0,4.38,0,1,0,1,1,0,0,1,0,1.48,8.05,4.45,4.61,0,0,999,sa875200
Kelvin Herrera,FA,0,0,4.6,0,1,0,1,1,1,0,1,0,1.37,8.05,3.25,4.61,0,0,999,6033
Jesse Stallings,FA,0,0,4.55,0,1,0,1,1,1,0,1,0,1.42,7.41,3.51,4.61,0,0,999,sa915635
Zach Wolf,FA,0,0,4.33,0,1,0,1,1,0,0,1,0,1.38,8.45,3.78,4.44,0,-0.1,999,sa3008071
Nick Tropeano,FA,0,0,4.68,0,1,0,1,1,1,0,1,0,1.39,8.13,3.45,4.82,0,0,999,12385
Raynel Espinal,FA,0,0,4.42,0,1,0,1,1,0,0,1,0,1.32,8.39,3.06,4.52,0,0,999,19516
Brian Ellington,FA,0,0,4.58,0,1,0,1,1,1,0,1,0,1.42,9.73,4.49,4.62,0,0,999,17233
Steven Wright,FA,0,0,4.46,0,1,0,1,1,0,0,1,0,1.44,8.78,4.29,4.62,0,0,999,8185
Sam Freeman,FA,0,0,4.37,0,1,0,1,1,0,0,1,1,1.51,8.18,4.86,4.62,0,0,999,6832
Miguel Diaz,FA,0,0,4.5,0,1,0,1,1,0,0,1,0,1.4,9.54,4.18,4.52,0,0,999,18815
Ben Taylor,FA,0,0,4.59,0,1,0,1,1,1,0,1,0,1.4,8.78,3.82,4.63,0,0,999,18114
Rafael Martin,FA,0,0,4.57,0,1,0,1,1,1,0,1,0,1.38,8.33,3.55,4.63,0,0,999,10258
Joseph Shaw,FA,0,0,4.56,0,1,0,1,1,1,0,1,0,1.44,8.44,4.1,4.63,0,0,999,sa658941
Caleb Frare,FA,0,0,4.41,0,1,0,1,1,0,0,1,1,1.47,9.5,5.03,4.63,0,0,999,14353
Logan Verrett,FA,0,0,4.58,0,1,0,1,1,1,0,1,0,1.3,6.64,1.88,4.63,0,0,999,12905
Horacio Ramirez,FA,0,0,4.48,0,1,0,1,1,0,0,1,0,1.42,7.07,3.33,4.63,0,0,999,110
Akeel Morris,FA,0,0,4.6,0,1,0,1,1,1,0,1,0,1.36,8.19,3.22,4.63,0,0,999,12185
Randy Rosario,FA,0,0,4.46,0,1,0,1,1,0,0,1,0,1.49,6.89,3.93,4.63,0,0,999,14508
David Speer,FA,0,0,4.48,0,1,0,1,1,0,0,1,0,1.44,7.64,3.79,4.64,0,0,999,sa827385
Franco Terrero,FA,0,0,4.56,0,1,0,1,1,1,0,1,0,1.47,8.3,4.31,4.64,0,0,999,sa828421
Cale Coshow,FA,0,0,4.57,0,1,0,1,1,1,0,1,0,1.41,8.44,3.86,4.64,0,0,999,sa738313
Corey Oswalt,FA,0,0,4.54,0,1,0,1,1,1,0,1,0,1.32,8.06,2.62,4.54,0,0,999,13677
Justin Grimm,FA,0,0,4.57,0,1,0,1,1,1,0,1,0,1.41,9.19,4.18,4.65,0,0,999,11720
Bryan Menendez,FA,0,0,4.58,0,1,0,1,1,1,0,1,0,1.44,8.79,4.27,4.65,0,0,999,sa3006990
Ramon Santos,FA,0,0,4.47,0,1,0,1,1,0,0,1,1,1.49,9.02,5.01,4.65,0,0,999,sa657843
Gerson Moreno,FA,0,0,4.56,0,1,0,1,1,1,0,1,1,1.44,9.24,4.56,4.65,0,0,999,sa736656
Jake Stinnett,FA,0,0,4.62,0,1,0,1,1,1,0,1,0,1.44,8.35,4,4.65,0,0,999,sa738473
Ryan Lawlor,FA,0,0,4.43,0,1,0,1,1,0,0,1,1,1.45,9.07,4.66,4.65,0,0,999,sa875198
Daniel Zamora,FA,0,0,4.38,0,1,0,1,1,0,0,1,0,1.43,8.33,4.12,4.56,0,0,999,17811
Kyle Kubat,FA,0,0,4.53,0,1,0,1,1,1,0,1,0,1.39,7.05,3.01,4.66,0,0,999,sa827380
Dean Deetz,FA,0,0,4.51,0,1,0,1,1,1,0,1,1,1.5,9.42,5.2,4.66,0,0,999,16687
Cody Carroll,FA,0,0,4.58,0,1,0,1,1,1,0,1,0,1.41,9.02,4.15,4.66,0,0,999,17664
David Hernandez,FA,0,0,4.61,0,1,0,1,1,1,0,1,0,1.38,8.69,3.74,4.66,0,0,999,4259
Keury Mella,FA,0,0,4.49,0,1,0,1,1,0,0,1,0,1.42,7.69,3.63,4.56,0,0,999,15964
Preston Guilmet,FA,0,0,4.5,0,1,0,1,1,1,0,1,0,1.33,8.61,3.13,4.56,0,0,999,7303
Steven Klimek,FA,0,0,4.57,0,1,0,1,1,1,0,1,0,1.47,8.26,4.38,4.67,0,0,999,sa876117
Jeanmar Gomez,FA,0,0,4.63,0,1,0,1,1,1,0,1,0,1.43,7.55,3.51,4.67,0,0,999,9033
Connor Overton,FA,0,0,4.61,0,1,0,1,1,1,0,1,0,1.37,7.6,2.98,4.6,0,0,999,18376
Drew Gagnon,FA,0,0,4.62,0,1,0,1,1,1,0,1,0,1.34,7.37,2.66,4.67,0,0,999,12545
Jake Buchanan,FA,0,0,4.63,0,1,0,1,1,1,0,1,0,1.41,6.57,2.9,4.67,0,0,999,10962
Jaime Schultz,FA,0,0,4.55,0,1,0,1,1,1,0,1,1,1.45,9.43,4.72,4.67,0,0,999,15066
Joe Harvey,FA,0,0,4.62,0,1,0,1,1,1,0,1,1,1.45,9.41,4.68,4.67,0,0,999,16459
Nick Ramirez,FA,0,0,4.45,0,1,0,1,1,0,0,1,0,1.43,7.79,3.71,4.57,0,0,999,12575
Sam Tuivailala,FA,0,0,4.67,0,1,0,1,1,1,0,1,0,1.43,7.83,3.61,4.67,0,0,999,13485
Aaron Barrett,FA,0,0,4.57,0,1,0,1,1,1,0,1,0,1.47,7.85,4.15,4.68,0,0,999,11243
Ryan Garton,FA,0,0,4.62,0,1,0,1,1,1,0,1,0,1.44,8.11,3.96,4.68,0,0,999,14016
Brett Hanewich,FA,0,0,4.58,0,1,0,1,1,1,0,1,1,1.49,8.83,4.79,4.68,0,0,999,sa874149
Jumbo Diaz,FA,0,0,4.28,0,1,0,1,1,0,0,1,0,1.36,8.73,3.81,4.46,0,0,999,3397
Adam McCreery,FA,0,0,4.47,0,1,0,1,1,0,0,1,1,1.49,8.36,4.63,4.68,0,0,999,19550
Emmanuel Ramirez,FA,0,0,4.59,0,1,0,1,1,1,0,1,0,1.39,8.3,3.66,4.68,0,0,999,sa736752
Ryan O'Rourke,FA,0,0,4.42,0,1,0,1,1,0,0,1,1,1.48,8.55,4.71,4.69,0,0,999,10976
James Pazos,FA,0,0,4.53,0,1,0,1,1,1,0,1,0,1.45,8.27,4.32,4.69,0,0,999,13323
Liarvis Breto,FA,0,0,4.48,0,1,0,1,1,0,0,1,1,1.48,8.4,4.58,4.69,0,0,999,sa656021
Jenrry Mejia,FA,0,0,4.77,0,1,0,1,1,1,0,1,0,1.42,8.03,3.5,4.63,0,0,999,8476
Sean Gilmartin,FA,0,0,4.54,0,1,0,1,1,1,0,1,0,1.44,7.91,3.9,4.69,0,0,999,12781
Tommy Milone,FA,0,0,4.59,0,1,0,1,1,1,0,1,0,1.31,7.8,2.39,4.64,0,0,999,7608
Scott Griggs,FA,0,0,4.68,0,1,0,1,1,1,0,1,0,1.44,8.4,3.96,4.69,0,0,999,sa502935
Luis Martinez,FA,0,0,4.61,0,1,0,1,1,1,0,1,0,1.42,8.68,4.1,4.69,0,0,999,sa830305
Samuel Wolff,FA,0,0,4.65,0,1,0,1,1,1,0,1,0,1.37,8.68,3.56,4.7,0,0,999,sa503437
William Cuevas,FA,0,0,4.64,0,1,0,1,1,1,0,1,0,1.44,8.2,3.98,4.7,0,0,999,13331
Sal Romano,FA,0,0,4.56,0,1,0,1,1,1,0,1,0,1.4,7.2,3.1,4.6,0,0,999,13690
Sandro Cabrera,FA,0,0,4.49,0,1,0,1,1,0,0,1,1,1.48,8.84,4.73,4.7,0,0,999,sa873292
Erik Goeddel,FA,0,0,4.63,0,1,0,1,1,1,0,1,0,1.43,8.65,4.16,4.7,0,0,999,11712
Joshua Torres,FA,0,0,4.68,0,1,0,1,1,1,0,1,0,1.41,8.25,3.63,4.7,0,0,999,sa659907
Olbis Parra,FA,0,0,4.63,0,1,0,1,1,1,0,1,0,1.47,8.33,4.33,4.7,0,0,999,sa737234
